biosample_id,associated_study,raw_data_file,processed_data_file,calibration_file,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution,instrument_analysis_start_date,instrument_analysis_end_date,execution_resource,gold_id
nmdc:bsm-11-5r2xyn20,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s010_a03_M_216.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s010_a03_M_216.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180918.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 14:40:00,2018-09-19 15:17:29,EMSL-RZR,Gb0240120
nmdc:bsm-11-anbvsb66,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s011_a03_M_217.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s011_a03_M_217.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180918.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 15:23:00,2018-09-19 16:00:29,EMSL-RZR,Gb0240121
nmdc:bsm-11-4b8h0j70,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s012_a03_M_218.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s012_a03_M_218.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 18:56:00,2018-09-19 19:33:29,EMSL-RZR,Gb0240122
nmdc:bsm-11-3396fd37,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s013_a03_M_219.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s013_a03_M_219.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 19:38:00,2018-09-19 20:15:29,EMSL-RZR,Gb0240123
nmdc:bsm-11-4xv36j39,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s016_a03_M_220.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s016_a03_M_220.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 20:21:00,2018-09-19 20:58:29,EMSL-RZR,Gb0240126
nmdc:bsm-12-6vxpd961,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s017_a03_M_221.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s017_a03_M_221.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 21:03:00,2018-09-19 21:40:29,EMSL-RZR,Gb0240127
nmdc:bsm-11-08fpzx54,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s018_a03_M_222.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s018_a03_M_222.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 21:46:00,2018-09-19 22:23:29,EMSL-RZR,Gb0240128
nmdc:bsm-12-sc7s1g96,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_king_27_s019_a03_M_223.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_king_27_s019_a03_M_223.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 22:29:00,2018-09-19 23:06:29,EMSL-RZR,Gb0240129
nmdc:bsm-11-szy4vy17,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bittleston_68_s015_a02_M_224.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bittleston_68_s015_a02_M_224.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 23:11:00,2018-09-19 23:48:29,EMSL-RZR,Gb0315740
nmdc:bsm-11-ntz0x780,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s001_a03_M_225.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s001_a03_M_225.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-19 23:54:00,2018-09-20 00:31:29,EMSL-RZR,Gb0315789
nmdc:bsm-11-b74s9m33,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s002_a03_M_226.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s002_a03_M_226.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 00:36:00,2018-09-20 01:13:29,EMSL-RZR,Gb0315792
nmdc:bsm-11-k0trwf39,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s003_a03_M_227.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s003_a03_M_227.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 01:19:00,2018-09-20 01:56:29,EMSL-RZR,Gb0315790
nmdc:bsm-11-wa1qqz30,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s004_a03_M_228.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s004_a03_M_228.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 02:02:00,2018-09-20 02:39:29,EMSL-RZR,Gb0315793
nmdc:bsm-11-ajb5x617,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s005_a03_M_229.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s005_a03_M_229.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 02:44:00,2018-09-20 03:21:29,EMSL-RZR,Gb0315791
nmdc:bsm-11-fgv4qz58,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s006_a03_M_230.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s006_a03_M_230.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 03:27:00,2018-09-20 04:04:29,EMSL-RZR,Gb0315784
nmdc:bsm-11-njq6vv19,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s007_a03_M_231.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s007_a03_M_231.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 04:09:00,2018-09-20 04:46:29,EMSL-RZR,Gb0315785
nmdc:bsm-11-8ym8ej29,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s008_a03_M_232.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s008_a03_M_232.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 04:52:00,2018-09-20 05:29:29,EMSL-RZR,Gb0315786
nmdc:bsm-11-nzeg8c33,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s010_a03_M_233.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s010_a03_M_233.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 05:34:00,2018-09-20 06:11:29,EMSL-RZR,Gb0315787
nmdc:bsm-11-782xf659,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s011_a03_M_234.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s011_a03_M_234.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 06:17:00,2018-09-20 06:54:29,EMSL-RZR,Gb0315782
nmdc:bsm-11-vmjx9x73,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_distel_72_s012_a03_M_235.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_distel_72_s012_a03_M_235.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 07:00:00,2018-09-20 07:37:29,EMSL-RZR,Gb0315788
nmdc:bsm-12-x4pa5646,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s001_a03_M_236.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s001_a03_M_236.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 07:42:00,2018-09-20 08:19:29,EMSL-RZR,Gb0297313
nmdc:bsm-12-73pww937,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s002_a03_M_237.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s002_a03_M_237.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 08:25:00,2018-09-20 09:02:29,EMSL-RZR,Gb0297381
nmdc:bsm-12-xfp9h331,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s003_a03_M_238.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s003_a03_M_238.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 09:07:00,2018-09-20 09:44:29,EMSL-RZR,Gb0297382
nmdc:bsm-12-pac46r81,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s004_a03_M_239.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s004_a03_M_239.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 09:50:00,2018-09-20 10:27:29,EMSL-RZR,Gb0297314
nmdc:bsm-12-zp8qv016,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s005_a03_M_240.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s005_a03_M_240.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 10:32:00,2018-09-20 11:09:29,EMSL-RZR,Gb0297315
nmdc:bsm-12-s6e6y827,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s006_a03_M_241.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s006_a03_M_241.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 11:15:00,2018-09-20 11:52:29,EMSL-RZR,Gb0297316
nmdc:bsm-12-mqhskh35,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s007_a03_M_242.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s007_a03_M_242.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 11:57:00,2018-09-20 12:34:29,EMSL-RZR,Gb0297383
nmdc:bsm-12-akgfhg62,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s008_a03_M_243.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s008_a03_M_243.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 12:40:00,2018-09-20 13:17:29,EMSL-RZR,Gb0297384
nmdc:bsm-12-m2jh1050,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s009_a03_M_244.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s009_a03_M_244.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 13:23:00,2018-09-20 14:00:29,EMSL-RZR,Gb0297385
nmdc:bsm-12-yv2d7w45,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s010_a03_M_245.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s010_a03_M_245.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 14:05:00,2018-09-20 14:42:29,EMSL-RZR,Gb0297386
nmdc:bsm-12-vwpb3e93,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s011_a03_M_246.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s011_a03_M_246.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 14:48:00,2018-09-20 15:25:29,EMSL-RZR,Gb0297317
nmdc:bsm-12-r4y1cp22,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s012_a03_M_247.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s012_a03_M_247.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 15:30:00,2018-09-20 16:07:29,EMSL-RZR,Gb0297318
nmdc:bsm-12-hkr1y343,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s013_a03_M_248.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s013_a03_M_248.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180919.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 16:13:00,2018-09-20 16:50:29,EMSL-RZR,Gb0297387
nmdc:bsm-12-km4c0m04,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s014_a03_M_249.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s014_a03_M_249.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180920.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 19:46:00,2018-09-20 20:23:29,EMSL-RZR,Gb0297367
nmdc:bsm-12-220p3c66,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_bowen_74_s015_a03_M_250.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_bowen_74_s015_a03_M_250.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180920.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-20 20:29:00,2018-09-20 21:06:29,EMSL-RZR,Gb0297319
